Producto,Marca,Precio,Link
"LAPTOP ASUS E1504FA-NJ404W AMD RYZEN 5-7000 SERIES 8GB RAM 512GB SSD 15.6"" GRIS-VERDE",ASUS,"S/ 2,053",https://simple.ripley.com.pe/laptop-asus-e1504fa-nj404w-amd-ryzen-5-7000-series-8gb-ram-512gb-ssd-156-gris-verde-pmp00003564404
"MACBOOK AIR 2022 CHIP M2 8GB RAM 512GB SSD 13"" BLANCO ESTELAR TECLADO INGLES",APPLE,"S/ 4,499",https://simple.ripley.com.pe/macbook-air-2022-chip-m2-8gb-ram-512gb-ssd-13-blanco-estelar-teclado-ingles-pmp00002948108
"LAPTOP LENOVO LEGION 5 RYZEN 5 5600H 8GB RAM 512GB SSD RTX 3050 TI 8GB 15.6"" GEFORCE AZUL FANTASMA WINDOWS 11 HOME 82JW00Q7US",LENOVO,"S/ 4,589.90",https://simple.ripley.com.pe/laptop-lenovo-legion-5-ryzen-5-5600h-8gb-ram-512gb-ssd-rtx-3050-ti-8gb-156-geforce-azul-fantasma-windows-11-home-82jw00q7us-pmp00003548045
"LAPTOP GAMER ACER GAMING NITRO 17 AMD RYZEN7 7840HS 16GB 1TB SSD NVIDIA GEFORCE RTX 4050 17.3"" 8 NÚCLEOS PANTALLA FHD 165HZ DDR5",ACER,"S/ 6,074.90",https://simple.ripley.com.pe/laptop-gamer-acer-gaming-nitro-17-amd-ryzen7-7840hs-16gb-1tb-ssd-nvidia-geforce-rtx-4050-173-8-nucleos-pantalla-fhd-165hz-ddr5-pmp00003548035
"MACBOOK AIR 2022 CHIP M2 16GB RAM 256GB SSD 13"" GPU 10 NÚCLEOS PLATEADO TECLADO INGLES",APPLE,"S/ 4,199",https://simple.ripley.com.pe/macbook-air-2022-chip-m2-16gb-ram-256gb-ssd-13-gpu-10-nucleos-plateado-teclado-ingles-pmp00002948132
LAPTOP HP DRAGON FLY I7-1255 16GB RAM 1TB SSD DRAGONFLY FOLIO G3 W11P,HP,"S/ 7,959",https://simple.ripley.com.pe/laptop-hp-dragon-fly-i7-1255-16gb-ram-1tb-ssd-dragonfly-folio-g3-w11p-pmp20000013923
"TABLET ACER P10-11-K5P5 10.4"" 64GB ICONIA TAB P10 MEDIATEK MT8183C WIFI-5 GRAY",ACER,"S/ 1,205",https://simple.ripley.com.pe/tablet-acer-p10-11-k5p5-104-64gb-iconia-tab-p10-mediatek-mt8183c-wifi-5-gray-pmp00003387306
"MACBOOK AIR 2022 CHIP M2 16GB RAM 256GB SSD 13"" GPU 10 NÚCLEOS MEDIANOCHE TECLADO INGLES",APPLE,"S/ 4,199",https://simple.ripley.com.pe/macbook-air-2022-chip-m2-16gb-ram-256gb-ssd-13-gpu-10-nucleos-medianoche-teclado-ingles-pmp00002948126
2021 LENOVO IDEAPAD 3 15.6' FHD LAPTOP COMPUTER 10TH GEN INTEL CORE I3-1005G1 12GB RAM 512GB PCIE SSD INTEL UHD GRAPHICS,LENOVO,"S/ 3,389",https://simple.ripley.com.pe/2021-lenovo-ideapad-3-156-fhd-laptop-computer-10th-gen-intel-core-i3-1005g1-12gb-ram-512gb-pcie-ssd-intel-uhd-graphics-pmp00001480419
"MACBOOK AIR 2022 CHIP M2 8GB RAM 512GB SSD 13"" GRIS OSCURO TECLADO INGLES",APPLE,"S/ 4,499",https://simple.ripley.com.pe/macbook-air-2022-chip-m2-8gb-ram-512gb-ssd-13-gris-oscuro-teclado-ingles-pmp00002948106
SOPORTE PARA LAPTOP DE ALUMINIO RESISTENTE 17' PULGADAS,OEM,S/ 35,https://simple.ripley.com.pe/soporte-para-laptop-de-aluminio-resistente-17-pulgadas-pmp00003404272
CPU APPLE MAC MINI CHIP M2 2023 8GB RAM 256GB SSD,APPLE,"S/ 2,799",https://simple.ripley.com.pe/cpu-apple-mac-mini-chip-m2-2023-8gb-ram-256gb-ssd-pmp00003113321
"LAPTOP GAMER HP ENVY 16 INTEL CORE I9 16GB 1TB SSD NVIDIA GEFORCE RTX 4060 PANTALLA TOUCH 16"" NATURAL SILVER",HP,"S/ 7,399",https://simple.ripley.com.pe/laptop-gamer-hp-envy-16-intel-core-i9-16gb-1tb-ssd-nvidia-geforce-rtx-4060-pantalla-touch-16-natural-silver-pmp20000017549
"LAPTOP RAZER BLADE PRO 17 2020 INTEL CORE I7 16GB RAM 512GB SSD NVIDIA GEFORCE RTX 17.3"" NEGRO-TECLADO INGLES",RAZER,"S/ 12,704.90",https://simple.ripley.com.pe/laptop-razer-blade-pro-17-2020-intel-core-i7-16gb-ram-512gb-ssd-nvidia-geforce-rtx-173-negro-teclado-ingles-pmp00003146219
"LAPTOP LENOVO FLEX 5 RYZEN 5 5500U 16GB RAM 256GB SSD PANTALLA TOUCH 14"" 2 EN 1 DISPLAY GREY",LENOVO,"S/ 4,160",https://simple.ripley.com.pe/laptop-lenovo-flex-5-ryzen-5-5500u-16gb-ram-256gb-ssd-pantalla-touch-14-2-en-1-display-grey-pmp00003353021
RAM MAC STUDIO CHIP M2 ULTRA 128GB 2TB SSD,APPLE,"S/ 31,815",https://simple.ripley.com.pe/ram-mac-studio-chip-m2-ultra-128gb-2tb-ssd-pmp00003282439
"LAPTOP HP 15-DW1085LA I3-10110 4GB RAM 256GB SSD 15.6"" W10 HOME, PANTALLA HD",HP,"S/ 1,929",https://simple.ripley.com.pe/laptop-hp-15-dw1085la-i3-10110-4gb-ram-256gb-ssd-156-w10-home-pantalla-hd-pmp00001843476
"MACBOOK AIR 2022 CHIP M2 16GB RAM 256GB SSD 13"" GPU 10 NÚCLEOS BLANCO ESTELAR TECLADO INGLES",APPLE,"S/ 4,199",https://simple.ripley.com.pe/macbook-air-2022-chip-m2-16gb-ram-256gb-ssd-13-gpu-10-nucleos-blanco-estelar-teclado-ingles-pmp00002948130
"LAPTOP MICROSOFT SURFACE PRO INTEL® EVO PLATFORM CORE™ I5 8GB RAM 512GB SSD PANTALLA TOUCH 13"" PLATINUM",MICROSOFT,"S/ 7,099",https://simple.ripley.com.pe/laptop-microsoft-surface-pro-intelr-evo-platform-coretm-i5-8gb-ram-512gb-ssd-pantalla-touch-13-platinum-pmp00003380712
"LAPTOP GAMER ACER NITRO 17 AN17-41-R8N5 AMD RYZEN 7 7735HS 16GB 1TB SSD RTX 4050 17.3"" 165HZ 2023",ACER,"S/ 7,225",https://simple.ripley.com.pe/laptop-gamer-acer-nitro-17-an17-41-r8n5-amd-ryzen-7-7735hs-16gb-1tb-ssd-rtx-4050-173-165hz-2023-pmp00003410417
"LAPTOP GAMER ACER NITRO 5 RYZEN 7 6800H 16GB 1TB SSD NVIDIA RTX 3070 15.6"" AN515-46-R5XN TI 8GB QHD WINDOWS 11",ACER,"S/ 6,099",https://simple.ripley.com.pe/laptop-gamer-acer-nitro-5-ryzen-7-6800h-16gb-1tb-ssd-nvidia-rtx-3070-156-an515-46-r5xn-ti-8gb-qhd-windows-11-pmp20000017551
LAPTOP MSI MODERN 14 14' ULTRA DELGADO Y LIGERO PORTÁTIL PROFESIONAL INTEL CORE I7-1165G7 IRIS XE 8GB 512GB NVME SSD WIN,MSI,"S/ 3,879",https://simple.ripley.com.pe/laptop-msi-modern-14-14-ultra-delgado-y-ligero-portatil-profesional-intel-core-i7-1165g7-iris-xe-8gb-512gb-nvme-ssd-win-pmp00002009435
"LAPTOP GAMER MSI GAMING INTEL CORE I7-12700H 16GB 1TB GEFORCE RTX 3060 17.3"" STEALTH GS77 FHD 144 HZ DDR5 USB TIPO C THUNDERBOLT4",MSI,"S/ 8,246.90",https://simple.ripley.com.pe/laptop-gamer-msi-gaming-intel-core-i7-12700h-16gb-1tb-geforce-rtx-3060-173-stealth-gs77-fhd-144-hz-ddr5-usb-tipo-c-thunderbolt4-pmp00003548007
"MACBOOK AIR 2022 CHIP M2 16GB RAM 256GB SSD 13"" GPU 10 NÚCLEOS GRIS OSCURO TECLADO INGLES",APPLE,"S/ 4,199",https://simple.ripley.com.pe/macbook-air-2022-chip-m2-16gb-ram-256gb-ssd-13-gpu-10-nucleos-gris-oscuro-teclado-ingles-pmp00002948128
"LAPTOP RAZER BLADE 17 INTEL CORE I9 DE 12ª GEN 32GB RAM 1TB SSD NVIDIA GEFORCE RTX 17.3"" NEGRO-TECLADO INGLES",RAZER,"S/ 17,206.90",https://simple.ripley.com.pe/laptop-razer-blade-17-intel-core-i9-de-12a-gen-32gb-ram-1tb-ssd-nvidia-geforce-rtx-173-negro-teclado-ingles-pmp00003146205
"LAPTOP GAMER RAZER RZ09-0483TEM3-R3U1 CORE I9 MERCURY 32GB 1TB SSD RTX 4080 16"" BLADE 16 240HZ 2023",RAZER,"S/ 22,195",https://simple.ripley.com.pe/laptop-gamer-razer-rz09-0483tem3-r3u1-core-i9-mercury-32gb-1tb-ssd-rtx-4080-16-blade-16-240hz-2023-pmp00003382752
"LAPTOP MICROSOFT SURFACE PRO 8 INTEL® EVO PLATFORM CORE™ I5 8GB RAM 256GB SSD 13"" PLATINUM",MICROSOFT,"S/ 5,270",https://simple.ripley.com.pe/laptop-microsoft-surface-pro-8-intelr-evo-platform-coretm-i5-8gb-ram-256gb-ssd-13-platinum-pmp00003380710
"LAPTOP MICROSOFT SURFACE PRO INTEL® EVO PLATFORM CORE™ I7 16GB RAM 512GB SSD PANTALLA TOUCH 13"" PLATINUM",MICROSOFT,"S/ 7,680",https://simple.ripley.com.pe/laptop-microsoft-surface-pro-intelr-evo-platform-coretm-i7-16gb-ram-512gb-ssd-pantalla-touch-13-platinum-pmp00003380714
HP S750 3D NAND 256GB SSD INTERNO PARA PC - SATA III GB/S 2.5' HASTA 560 MB/S - 16L52AA#ABA,GLOBAL SHOPEX,S/ 209,https://simple.ripley.com.pe/hp-s750-3d-nand-256gb-ssd-interno-para-pc-sata-iii-gbs-25-hasta-560-mbs-16l52aaaba-pmp00001585327
"LAPTOP RAZER BLADE PRO 17 2020 INTEL CORE I7 16GB RAM 1TB SSD NVIDIA GEFORCE RTX 17.3"" NEGRO-TECLADO INGLES",RAZER,"S/ 19,236.90",https://simple.ripley.com.pe/laptop-razer-blade-pro-17-2020-intel-core-i7-16gb-ram-1tb-ssd-nvidia-geforce-rtx-173-negro-teclado-ingles-pmp00003146221
LAPTOP GAMER ASUS TUF GAMING FX516PM 211.TF15 CORE I7 11370H 16GB 512GB GEFORCE RTX 3060 DASH FX516P TF15 90NR05X1 M03100 3.3GHZ,ASUS,"S/ 6,199",https://simple.ripley.com.pe/laptop-gamer-asus-tuf-gaming-fx516pm-211tf15-core-i7-11370h-16gb-512gb-geforce-rtx-3060-dash-fx516p-tf15-90nr05x1-m03100-33ghz-pmp00001711159
"MACBOOK AIR M2 8GB RAM 256GB SSD 13"" 13 256SSD",APPLE,"S/ 4,799",https://simple.ripley.com.pe/macbook-air-m2-8gb-ram-256gb-ssd-13-13-256ssd-pmp20000036677
2021 HP 14' HD TOUCHSCREEN LAPTOP COMPUTER AMD RYZEN 3-3250U PROCESSOR 8GB RAM 128GB SSD HD AUDIO 720P HD WEBCAM AMD,HP,"S/ 2,349",https://simple.ripley.com.pe/2021-hp-14-hd-touchscreen-laptop-computer-amd-ryzen-3-3250u-processor-8gb-ram-128gb-ssd-hd-audio-720p-hd-webcam-amd-pmp00001480115
2021 HP 14' HD PORTÁTIL MÁS NUEVO PARA NEGOCIOS Y ESTUDIANTES AMD ATHLON SILVER 3050U (BEAT I5-7200U) 16GB DDR4,HP,"S/ 3,389",https://simple.ripley.com.pe/2021-hp-14-hd-portatil-mas-nuevo-para-negocios-y-estudiantes-amd-athlon-silver-3050u-beat-i5-7200u-16gb-ddr4-pmp00001480905
LAPTOP GAMER MSI INTEL CORE I7 8GB 512GB SSD SWORD 15 A11UD 11800H WHITE-BLACK,MSI,"S/ 5,499",https://simple.ripley.com.pe/laptop-gamer-msi-intel-core-i7-8gb-512gb-ssd-sword-15-a11ud-11800h-white-black-pmp00001697503
"TABLETS ACER A10-11-K8RH MT8168 4GB RAM 32GB 10""",ACER,S/ 349.99,https://simple.ripley.com.pe/tablets-acer-a10-11-k8rh-mt8168-4gb-ram-32gb-10-2004330098742p
"LAPTOP GAMER ACER PH18-71-90SW INTEL CORE I9 13900HX RTX4070 16GB RAM 1TB SSD 18""",ACER,"S/ 9,999",https://simple.ripley.com.pe/laptop-gamer-acer-ph18-71-90sw-intel-core-i9-13900hx-rtx4070-16gb-ram-1tb-ssd-18-2004328060218p
"LAPTOP ACER ANV15-51-7353 INTEL CORE I7 13620H 16GB 512GB SSD RTX3050 15.6"" FHD",ACER,"S/ 3,899",https://simple.ripley.com.pe/laptop-acer-anv15-51-7353-intel-core-i7-13620h-16gb-512gb-ssd-rtx3050-156-fhd-2004347464745p
"LAPTOP HP 15-FD0026LA INTEL CORE I3-N305 8GB RAM 512GB SSD 15.6 """,HP,"S/ 1,699",https://simple.ripley.com.pe/laptop-hp-15-fd0026la-intel-core-i3-n305-8gb-ram-512gb-ssd-156-2004349156815p
"LAPTOP GAMER LENOVO INTEL CORE I7-12650H 16GB RAM 512GB SSD RTX 3060 6GB 16"" VIDEO PANTALLA FHD 165HZ",LENOVO,"S/ 7,890",https://simple.ripley.com.pe/laptop-gamer-lenovo-intel-core-i7-12650h-16gb-ram-512gb-ssd-rtx-3060-6gb-16-video-pantalla-fhd-165hz-pmp00003090953
RAM 32GB RAM MAC STUDIO CHIP M2 MAX 32GB 512GB SSD,APPLE,"S/ 12,985",https://simple.ripley.com.pe/ram-32gb-ram-mac-studio-chip-m2-max-32gb-512gb-ssd-pmp00003282425
"LAPTOP LENOVO 83BG000ULM INTEL CORE I5 12450H 12 GENERACIÓN 8GB RAM 512GB SSD 16"" IDEAPAD SLIM 5 8NUCLEOS 8 GB 512 WUXGA",LENOVO,"S/ 2,398",https://simple.ripley.com.pe/laptop-lenovo-83bg000ulm-intel-core-i5-12450h-12-generacion-8gb-ram-512gb-ssd-16-ideapad-slim-5-8nucleos-8-gb-512-wuxga-pmp00003368152
"LAPTOP RAZER BLADE 17 INTEL CORE I7 DE 12ª GEN 16GB RAM 1TB SSD NVIDIA GEFORCE RTX 17.3"" NEGRO-TECLADO INGLES",RAZER,"S/ 16,198.90",https://simple.ripley.com.pe/laptop-razer-blade-17-intel-core-i7-de-12a-gen-16gb-ram-1tb-ssd-nvidia-geforce-rtx-173-negro-teclado-ingles-pmp00003146195
"TABLET ONEPLUS ONEPLUS PAD 11.61"" 128GB PAD MEDIATEK DIMENSITY 9000 WI-FI CELLULAR HALO GREEN",ONEPLUS,"S/ 2,835",https://simple.ripley.com.pe/tablet-oneplus-oneplus-pad-1161-128gb-pad-mediatek-dimensity-9000-wi-fi-cellular-halo-green-pmp00003387304
RAM MAC STUDIO CHIP M2 ULTRA 128GB 1TB SSD,APPLE,"S/ 29,310",https://simple.ripley.com.pe/ram-mac-studio-chip-m2-ultra-128gb-1tb-ssd-pmp00003282437
CARGADOR PARA HUAWEI MATEBOOK 13 D14 D15 X PRO,GENÉRICO,S/ 99,https://simple.ripley.com.pe/cargador-para-huawei-matebook-13-d14-d15-x-pro-pmp20000037560
"MACBOOK AIR 2022 CHIP M2 8GB RAM 512GB SSD 13"" PLATEADO TECLADO INGLES",APPLE,"S/ 4,499",https://simple.ripley.com.pe/macbook-air-2022-chip-m2-8gb-ram-512gb-ssd-13-plateado-teclado-ingles-pmp00002948110
"LAPTOP RAZER BLADE PRO 17 2021 INTEL CORE I7 16GB RAM 512GB SSD NVIDIA GEFORCE RTX 17.3"" NEGRO-TECLADO INGLES",RAZER,"S/ 14,169.90",https://simple.ripley.com.pe/laptop-razer-blade-pro-17-2021-intel-core-i7-16gb-ram-512gb-ssd-nvidia-geforce-rtx-173-negro-teclado-ingles-pmp00003146217
RAM MAC STUDIO CHIP M2 MAX 64GB 1TB SSD,APPLE,"S/ 16,010",https://simple.ripley.com.pe/ram-mac-studio-chip-m2-max-64gb-1tb-ssd-pmp00003282431
"LAPTOP LENOVO FLEX 6 RYZEN 5 5500U 16GB RAM 512GB SSD PANTALLA TOUCH 14"" 2 EN 1 DISPLAY GREY",LENOVO,"S/ 4,285",https://simple.ripley.com.pe/laptop-lenovo-flex-6-ryzen-5-5500u-16gb-ram-512gb-ssd-pantalla-touch-14-2-en-1-display-grey-pmp00003353023
CARCASA DE METAL GURMOIR PARA CÁMARA GOPRO HERO 9 COLOR NEGRO ALEACIÓN DE ALUMINIO MARCO DE CARCASA DE PUERTA TRASERA,GLOBAL SHOPEX,S/ 269,https://simple.ripley.com.pe/carcasa-de-metal-gurmoir-para-camara-gopro-hero-9-color-negro-aleacion-de-aluminio-marco-de-carcasa-de-puerta-trasera-pmp00001571599
RAM MAC STUDIO CHIP M2 MAX 64GB 512GB SSD,APPLE,"S/ 14,760",https://simple.ripley.com.pe/ram-mac-studio-chip-m2-max-64gb-512gb-ssd-pmp00003282429
"LAPTOP DYNABOOK PORTEGE X40L-K44770P I7-1270 16GB RAM 512GB SSD 14"" W10P/PZA13U-03100V",DYNABOOK,"S/ 5,432",https://simple.ripley.com.pe/laptop-dynabook-portege-x40l-k44770p-i7-1270-16gb-ram-512gb-ssd-14-w10ppza13u-03100v-pmp00002909145
"LAPTOP RAZER BLADE 15 ADVANCED 2021 INTEL CORE I7 16GB RAM 1TB SSD NVIDIA GEFORCE RTX 15.6"" NEGRO-TECLADO INGLES",RAZER,"S/ 15,687.90",https://simple.ripley.com.pe/laptop-razer-blade-15-advanced-2021-intel-core-i7-16gb-ram-1tb-ssd-nvidia-geforce-rtx-156-negro-teclado-ingles-pmp00003146187
CARCASA DE LA MARCA MOSISO DE PLÁSTICO DURO PARA MONITOR Y TECLADO CON PROTECTOR DE PANTALLA PARA MACBOOK AIR 13' ROSE,MOSISO,S/ 139,https://simple.ripley.com.pe/carcasa-de-la-marca-mosiso-de-plastico-duro-para-monitor-y-teclado-con-protector-de-pantalla-para-macbook-air-13-rose-pmp00001392718
"LAPTOP LENOVO FLEX 7 RYZEN 5 5500U 16GB RAM 1TB SSD PANTALLA TOUCH 14"" 2 EN 1 DISPLAY GREY",LENOVO,"S/ 4,575",https://simple.ripley.com.pe/laptop-lenovo-flex-7-ryzen-5-5500u-16gb-ram-1tb-ssd-pantalla-touch-14-2-en-1-display-grey-pmp00003353025
ACCESORIO CÓMPUTO GLOBAL SHOPEX HP 11 K12 PBX36011G5 CELN4020 4' 4' 16 10 PANTALLA PROYECCION,GLOBAL SHOPEX,"S/ 2,449",https://simple.ripley.com.pe/accesorio-computo-global-shopex-hp-11-k12-pbx36011g5-celn4020-4-4-16-10-pantalla-proyeccion-pmp00001480803
2021 HP 17.3 ORDENADOR PORTÁTIL HD+ PANTALLA ANTIRREFLECTANTE 11ª GENERACIÓN INTEL CORE I3-1115G4 (BEATS I5-7200U) 16GB,HP,"S/ 4,219",https://simple.ripley.com.pe/2021-hp-173-ordenador-portatil-hd-pantalla-antirreflectante-11a-generacion-intel-core-i3-1115g4-beats-i5-7200u-16gb-pmp00001480225
ASUS TUF GAMING B450-PLUS II AMD AM4 (RYZEN 5000 3ª GENERACIÓN RYZEN ATX PLACA BASE PARA JUEGOS (DDR4 4400(O.C.) HDMI 2,ASUS,S/ 999,https://simple.ripley.com.pe/asus-tuf-gaming-b450-plus-ii-amd-am4-ryzen-5000-3a-generacion-ryzen-atx-placa-base-para-juegos-ddr4-4400oc-hdmi-2-pmp00001478928
"LAPTOP HP 3C9C4LA INTEL CORE I7-1165G7 @ 2.80GHZ 16GB RAM 512GB SSD 14"" ZBOOK FIREFLY G8 I7",HP,"S/ 7,919",https://simple.ripley.com.pe/laptop-hp-3c9c4la-intel-core-i7-1165g7-280ghz-16gb-ram-512gb-ssd-14-zbook-firefly-g8-i7-pmp00002050777
"LAPTOP MICROSOFT SURFACE PRO 8 INTEL® EVO PLATFORM CORE™ I5 16GB RAM 256GB SSD 13"" GRAPHITE",MICROSOFT,"S/ 5,995",https://simple.ripley.com.pe/laptop-microsoft-surface-pro-8-intelr-evo-platform-coretm-i5-16gb-ram-256gb-ssd-13-graphite-pmp00003380708
"LAPTOP RAZER BLADE 15 2020 INTEL CORE I7 16GB RAM 512GB SSD NVIDIA GEFORCE RTX 15.6"" NEGRO-TECLADO INGLES",RAZER,"S/ 9,820.90",https://simple.ripley.com.pe/laptop-razer-blade-15-2020-intel-core-i7-16gb-ram-512gb-ssd-nvidia-geforce-rtx-156-negro-teclado-ingles-pmp00003146189
"LAPTOP HP CHROMEBOOK MEDIATEK MT8183(2F) 4GB RAM 64GB SSD 11""",HP,"S/ 2,169",https://simple.ripley.com.pe/laptop-hp-chromebook-mediatek-mt81832f-4gb-ram-64gb-ssd-11-pmp00002009539
"LAPTOP RAZER BLADE PRO 17 2021 INTEL CORE I7 16GB RAM 1TB SSD NVIDIA GEFORCE RTX 17"" NEGRO-TECLADO INGLES",RAZER,"S/ 15,181.90",https://simple.ripley.com.pe/laptop-razer-blade-pro-17-2021-intel-core-i7-16gb-ram-1tb-ssd-nvidia-geforce-rtx-17-negro-teclado-ingles-pmp00003146213
"LAPTOP LG 14T90R-K.AAB8U1 INTEL CORE I7 16GB RAM 1TB SSD 14"" G 2IN1 16:10 LIGHTWEIGHT BLACK",LG,"S/ 9,190",https://simple.ripley.com.pe/laptop-lg-14t90r-kaab8u1-intel-core-i7-16gb-ram-1tb-ssd-14-g-2in1-1610-lightweight-black-pmp00003380726
CARCASA GLOBAL SHOPEX BRILLANTE MIGHTYSKINS MOUSE INALAMBRICO LOGITECH M570 COLOR VERDE AZULADO SOLIDO PROTECTORA DURADERO,GLOBAL SHOPEX,S/ 159,https://simple.ripley.com.pe/carcasa-global-shopex-brillante-mightyskins-mouse-inalambrico-logitech-m570-color-verde-azulado-solido-protectora-duradero-pmp00001726381
ADAPTADOR HUB TIPO C HDMI 4K ETHERNET GIGABIT USB MACBOOK AIR 15 M2,IMPORTADO,S/ 59.90,https://simple.ripley.com.pe/adaptador-hub-tipo-c-hdmi-4k-ethernet-gigabit-usb-macbook-air-15-m2-pmp20000205211
"LAPTOP LENOVO IDEAPAD 1 INTEL CELERON N4020 4GB RAM 64GB 14"" PANTALLA HD,GRÁFICOS UHD 600,WIN 11 EN MODO S,GRIS NUBE",LENOVO,S/ 908.90,https://simple.ripley.com.pe/laptop-lenovo-ideapad-1-intel-celeron-n4020-4gb-ram-64gb-14-pantalla-hdgraficos-uhd-600win-11-en-modo-sgris-nube-pmp20000106857
"'COMBO LAPTOP LENOVO V15 G4 AMN, AMD RYZEN 3-7320U 8GB/256GB SSD 82YU00X4LM+TABLET LENOVO TAB M8 4TA GEN-TB300FU 8 4GB /64GB WIFI",LENOVO,"S/ 1,649",https://simple.ripley.com.pe/combo-laptop-lenovo-v15-g4-amn-amd-ryzen-3-7320u-8gb256gb-ssd-82yu00x4lmtablet-lenovo-tab-m8-4ta-gen-tb300fu-8-4gb-64gb-wifi-pmp20000736459
"LAPTOP DELL INSPIRON 3520 INTEL CORE I7 1255U 40GB RAM 1TB SSD 15.6"" FHD IPS FREEDOS",DELL,"S/ 2,999",https://simple.ripley.com.pe/laptop-dell-inspiron-3520-intel-core-i7-1255u-40gb-ram-1tb-ssd-156-fhd-ips-freedos-pmp20000333653
LAPTOP HP 15-FD0067LA INTEL CORE I7-1255U 16GB 512GB SSD W11,HP,"S/ 3,059",https://simple.ripley.com.pe/laptop-hp-15-fd0067la-intel-core-i7-1255u-16gb-512gb-ssd-w11-pmp20000717510
"LAPTOP HP CHROMEBOOK 2023 INTEL CELERON N4120 4GB RAM 64GB EMMC 14"" CHROME OS, GRIS MODERNO",HP,S/ 957.90,https://simple.ripley.com.pe/laptop-hp-chromebook-2023-intel-celeron-n4120-4gb-ram-64gb-emmc-14-chrome-os-gris-moderno-pmp20000106854
LAPTOP LENOVO IDEAPAD 5 2-EN-1 14' RYZEN7 16GB 512SSD TACTIL,LENOVO,"S/ 3,348",https://simple.ripley.com.pe/laptop-lenovo-ideapad-5-2-en-1-14-ryzen7-16gb-512ssd-tactil-pmp20000467513
"LAPTOP HP 15-FC0071LA AMD RYZEN™ 5 7520U 8GB RAM 512GB SSD 15"" WIN11",HP,"S/ 2,199",https://simple.ripley.com.pe/laptop-hp-15-fc0071la-amd-ryzentm-5-7520u-8gb-ram-512gb-ssd-15-win11-pmp20000339287
LAPTOP ASUS 4GB 64GB FHD,ASUS,S/ 837.90,https://simple.ripley.com.pe/laptop-asus-4gb-64gb-fhd-pmp20000561904
"LAPTOP ASUS VIVOBOOK E1504GA-NJ006W INTEL CORE I3-N305 8GB RAM 256GB SSD 15.6"" FHD",ASUS,"S/ 1,549",https://simple.ripley.com.pe/laptop-asus-vivobook-e1504ga-nj006w-intel-core-i3-n305-8gb-ram-256gb-ssd-156-fhd-pmp20000229258
LAPTOP DELL 24GB 512GBSSD EMPRESARIAL LATITUDE 5410 CORE I5 10MA RAM 512GB SSD - REACONDICIONADO,DELL,"S/ 1,590",https://simple.ripley.com.pe/laptop-dell-24gb-512gbssd-empresarial-latitude-5410-core-i5-10ma-ram-512gb-ssd-reacondicionado-pmp20000566404
"LAPTOP HP PAVILION 15-EH3002LA AMD RYZEN™ 7 7730U 16GB RAM 512GB SSD 15"" WIN11",HP,"S/ 2,949",https://simple.ripley.com.pe/laptop-hp-pavilion-15-eh3002la-amd-ryzentm-7-7730u-16gb-ram-512gb-ssd-15-win11-pmp20000339545
"LAPTOP HP 15-EG0070WM 8GB 15.6"" INTEL PAVILION CORE I7-1165G7 RAM 512GB SSD FULL HD TOUCH DORADA",HP,"S/ 2,399",https://simple.ripley.com.pe/laptop-hp-15-eg0070wm-8gb-156-intel-pavilion-core-i7-1165g7-ram-512gb-ssd-full-hd-touch-dorada-pmp20000587780
"LAPTOP LENOVO V15 G6 40GB 15.6"" 1TB SSD INTEL VG4 CORE I7 1355U RAM M.2 FHD WINDOWS 11 PRO",LENOVO,"S/ 3,499",https://simple.ripley.com.pe/laptop-lenovo-v15-g6-40gb-156-1tb-ssd-intel-vg4-core-i7-1355u-ram-m2-fhd-windows-11-pro-pmp20000703333
LAPTOP ASUS VIVOBOOK X1605ZA-MB292 INTEL CORE I5-12500H 16GB RAM 512GB SSD 16” FHD,ASUS,"S/ 2,499",https://simple.ripley.com.pe/laptop-asus-vivobook-x1605za-mb292-intel-core-i5-12500h-16gb-ram-512gb-ssd-16-fhd-pmp20000697870
LAPTOP LENOVO 4GB 128GB IDEAPAD 1 HD INTEL CELERON N4020,LENOVO,"S/ 1,070.90",https://simple.ripley.com.pe/laptop-lenovo-4gb-128gb-ideapad-1-hd-intel-celeron-n4020-pmp20000561900
"LAPTOP ASUS X1605ZA-MB714W 16GB 16"" 512GB SSD INTEL VIVOBOOK CI7 RAM FHD 12VA GENERACIÓN",ASUS,"S/ 3,099",https://simple.ripley.com.pe/laptop-asus-x1605za-mb714w-16gb-16-512gb-ssd-intel-vivobook-ci7-ram-fhd-12va-generacion-pmp20000504005
LAPTOP LENOVO IDEAPAD SLIM 3 15IRH8 I7-13620H 16GB RAM 1TB SSD 15.6 FHD W11 83EM00ADLM,LENOVO,"S/ 3,069",https://simple.ripley.com.pe/laptop-lenovo-ideapad-slim-3-15irh8-i7-13620h-16gb-ram-1tb-ssd-156-fhd-w11-83em00adlm-pmp20000543801
LAPTOP HP 15-FD0068LA INTEL CORE I7-1255U 16GB 1TB SSD W11,HP,"S/ 3,359",https://simple.ripley.com.pe/laptop-hp-15-fd0068la-intel-core-i7-1255u-16gb-1tb-ssd-w11-pmp20000717511
