Producto,Marca,Precio,Link,Tienda
"MACBOOK APPLE SÍ 8GB 13"" SSD AIR 2018 PLATA INTEL CORE I5 8 GB RAM 128 GB REACONDICIONADO",APPLE,1999,https://simple.ripley.com.pe/macbook-apple-si-8gb-13-ssd-air-2018-plata-intel-core-i5-8-gb-ram-128-gb-reacondicionado-pmp20000720041,Ripley
"LAPTOP LENOVO 83JC005SLM 24GB 15.6"" 512GB AMD RYZEN LOQ 7 GEFORCE RT 4060",LENOVO,4599,https://simple.ripley.com.pe/laptop-lenovo-83jc005slm-24gb-156-512gb-amd-ryzen-loq-7-geforce-rt-4060-pmp20000719163,Ripley
"LAPTOP HP PAVILION INTEL CORE DE HASTA 4.1 GHZ 16GB RAM 1TB SSD 15.6"" HD, GHZ, WINDOWS 11 HOME, COLOR PLATEADO",HP,216390,https://simple.ripley.com.pe/laptop-hp-pavilion-intel-core-de-hasta-41-ghz-16gb-ram-1tb-ssd-156-hd-ghz-windows-11-home-color-plateado-pmp20000106862,Ripley
"LAPTOP ASUS VIVOBOOK X1504ZA-NJ278W INTEL CORE I5-1235 8GB RAM 512GB SSD 15.6"" FHD",ASUS,2199,https://simple.ripley.com.pe/laptop-asus-vivobook-x1504za-nj278w-intel-core-i5-1235-8gb-ram-512gb-ssd-156-fhd-pmp20000229248,Ripley
LAPTOP ASUS 14 FHD VIVOBOOK GO INTEL N6000 4GB RAM 64GB EMMC - NEGRO | TECLADO INGLÉS,ASUS,79990,https://simple.ripley.com.pe/laptop-asus-14-fhd-vivobook-go-intel-n6000-4gb-ram-64gb-emmc-negro-or-teclado-ingles-pmp20000750117,Ripley
"LAPTOP ASUS VIVOBOOK 16 INTEL CORE I9-13900H 16GB RAM 1TB SSD 16"" PANTALLA MEM M2",ASUS,3749,https://simple.ripley.com.pe/laptop-asus-vivobook-16-intel-core-i9-13900h-16gb-ram-1tb-ssd-16-pantalla-mem-m2-pmp20000121584,Ripley
"LAPTOP DELL INSPIRON 15 PVCCY 32GB 15.6"" INSPIRON 3520 CORE I7 1255U 1.7GHZ DDR4 SSD 1TB FHD IPS",DELL,3219,https://simple.ripley.com.pe/laptop-dell-inspiron-15-pvccy-32gb-156-inspiron-3520-core-i7-1255u-17ghz-ddr4-ssd-1tb-fhd-ips-pmp20000722827,Ripley
LAPTOP ASUS VIVOBOOK 15 X1504VA-NJ946 INTEL CORE 3-100U 8GB RAM 512GB SSD 15.6' FHD QUIET BLUE,ASUS,157990,https://simple.ripley.com.pe/laptop-asus-vivobook-15-x1504va-nj946-intel-core-3-100u-8gb-ram-512gb-ssd-156-fhd-quiet-blue-pmp20000760971,Ripley
LAPTOP LENOVO CORE I5 IDEAPAD SLIM 3 15IAH8 8GB RAM 512GB SSD 15.6” FHD,LENOVO,2099,https://simple.ripley.com.pe/laptop-lenovo-core-i5-ideapad-slim-3-15iah8-8gb-ram-512gb-ssd-156-fhd-pmp20000751505,Ripley
"LAPTOP HP A14MXLA#ABM 8GB 15.6"" 512GB AMD RYZEN 15-FC0071LA 5 7520U RAM SSD W11HOME (A14MXLA)",HP,1699,https://simple.ripley.com.pe/laptop-hp-a14mxlaabm-8gb-156-512gb-amd-ryzen-15-fc0071la-5-7520u-ram-ssd-w11home-a14mxla-pmp20000490142,Ripley
"LAPTOP DELL LATITUDE 5510 CORE I5-10310U DE 15.6' FULLHD, 16GB, SSD 512GB WIN11PRO",DELL,158890,https://simple.ripley.com.pe/laptop-dell-latitude-5510-core-i5-10310u-de-156-fullhd-16gb-ssd-512gb-win11pro-pmp20000669798,Ripley
"LAPTOP ASUS VIVOBOOK E1504FA-NJ545 AMD RYZEN 5-7520U 16GB RAM 512GB SSD 15.6"" FHD",ASUS,2299,https://simple.ripley.com.pe/laptop-asus-vivobook-e1504fa-nj545-amd-ryzen-5-7520u-16gb-ram-512gb-ssd-156-fhd-pmp20000334969,Ripley
"LAPTOP ACER NITRO 5 AN515-58-57VS INTEL CORE I5 8GB RAM 512GB SSD 15.6"" NEGRO",ACER,3365,https://simple.ripley.com.pe/laptop-acer-nitro-5-an515-58-57vs-intel-core-i5-8gb-ram-512gb-ssd-156-negro-pmp20000107554,Ripley
LAPTOP LENOVO LEGION SLIM 5 INTEL I7 NVIDIA® GEFORCE RTX 8GB,LENOVO,5697,https://simple.ripley.com.pe/laptop-lenovo-legion-slim-5-intel-i7-nvidiar-geforce-rtx-8gb-pmp20000755564,Ripley
"LAPTOP ASUS M433UA-EB181TS RYZEN 5-4500U 6N 6H 2.3GHZ TURBO 4.0GHZ 8GB RAM 512GB SSD AMD RADEON 14 14"" VIVOBOOK FHD METAL",ASUS,2400,https://simple.ripley.com.pe/laptop-asus-m433ua-eb181ts-ryzen-5-4500u-6n-6h-23ghz-turbo-40ghz-8gb-ram-512gb-ssd-amd-radeon-14-14-vivobook-fhd-metal-pmp20000143904,Ripley
"LAPTOP LENOVO 83DJ002FLM INTEL CORE ULTRA 7 155U, 12C (2P + 8E + 2LPE) 16GB RAM 1TB SSD 14"" YOGA 2 EN 1",LENOVO,4697,https://simple.ripley.com.pe/laptop-lenovo-83dj002flm-intel-core-ultra-7-155u-12c-2p-8e-2lpe-16gb-ram-1tb-ssd-14-yoga-2-en-1-pmp20000327393,Ripley
"LAPTOP ACER ANV15-51-711U 16GB 15.6"" 512GB INTEL NITRO V CORE I7 13A GEN 10 NÚCLEOS SSD NVIDIA RTX4050 6GB",ACER,4299,https://simple.ripley.com.pe/laptop-acer-anv15-51-711u-16gb-156-512gb-intel-nitro-v-core-i7-13a-gen-10-nucleos-ssd-nvidia-rtx4050-6gb-pmp20000553010,Ripley
"LAPTOP ASUS VIVOBOOK /16' WUXGA IPS / CORE I5-12500H, 4.5GHZ, 12 NÚCLEOS /16GB DDR4 / 512GB SSD/ FREEDOS",ASUS,2249,https://simple.ripley.com.pe/laptop-asus-vivobook-16-wuxga-ips-core-i5-12500h-45ghz-12-nucleos-16gb-ddr4-512gb-ssd-freedos-pmp20000442684,Ripley
"LAPTOP ASUS VIVOBOOK X1605ZA-MB252W INTEL CORE I5-12500H 8GB RAM 512GB SSD 16"" NEGRO",ASUS,2235,https://simple.ripley.com.pe/laptop-asus-vivobook-x1605za-mb252w-intel-core-i5-12500h-8gb-ram-512gb-ssd-16-negro-pmp20000340748,Ripley
LAPTOP LENOVO LOQ 15ARP9 AMD RYZEN 5-7235SH 12GB RAM 512GB SSD 15.6” FHD,LENOVO,3599,https://simple.ripley.com.pe/laptop-lenovo-loq-15arp9-amd-ryzen-5-7235sh-12gb-ram-512gb-ssd-156-fhd-pmp20000743383,Ripley
"LAPTOP LENOVO 83DR0029LM AMD RYZEN 5 8645HS 16GB RAM 512GB SSD PANTALLA TOUCH 14"" IDEAPAD 2-EN-1",LENOVO,3098,https://simple.ripley.com.pe/laptop-lenovo-83dr0029lm-amd-ryzen-5-8645hs-16gb-ram-512gb-ssd-pantalla-touch-14-ideapad-2-en-1-pmp20000303564,Ripley
"LAPTOP GAMER HP 16-D0023DX INTEL I5-11400H 6N 12H 2.7GHZ TURBO 4.5GHZ 8GB RAM 512GB SSD 4GB RTX3050 15"" VICTUS 256GB 16 FHD IPS",HP,3300,https://simple.ripley.com.pe/laptop-gamer-hp-16-d0023dx-intel-i5-11400h-6n-12h-27ghz-turbo-45ghz-8gb-ram-512gb-ssd-4gb-rtx3050-15-victus-256gb-16-fhd-ips-pmp20000143881,Ripley
"LAPTOP HP VICTUS 15-FB2002LA AMD R5-8645HS 8GB RAM 512GB SSD RTX3050 15"" IA",HP,3359,https://simple.ripley.com.pe/laptop-hp-victus-15-fb2002la-amd-r5-8645hs-8gb-ram-512gb-ssd-rtx3050-15-ia-pmp20000339675,Ripley
"LAPTOP HP 15-DY5000LA INTEL CORE I5 - 1235U 8GB RAM 512GB SSD 15""",HP,2499,https://simple.ripley.com.pe/laptop-hp-15-dy5000la-intel-core-i5-1235u-8gb-ram-512gb-ssd-15-pmp20000288633,Ripley
LAPTOP HP 16-AD0003LA ENVY X360 AMD RYZEN 7-8840H 16GB 1TB,HP,5959,https://simple.ripley.com.pe/laptop-hp-16-ad0003la-envy-x360-amd-ryzen-7-8840h-16gb-1tb-pmp20000717536,Ripley
LAPTOP HP ATHLON SILVER 7120U DDR5 8GB SSD 256GB 15.6' HD (9E527LA) 255 G10 + MOUSE + AUDIFONO,HP,1225,https://simple.ripley.com.pe/laptop-hp-athlon-silver-7120u-ddr5-8gb-ssd-256gb-156-hd-9e527la-255-g10-mouse-audifono-pmp20000744120,Ripley
"LAPTOP GAMER HP VICTUS 15-FB2002LA 8GB 15.6"" 512GB SSD M.2 AMD RYZEN 5 RTX3050 RAM SSD A14LLLA",HP,3383,https://simple.ripley.com.pe/laptop-gamer-hp-victus-15-fb2002la-8gb-156-512gb-ssd-m2-amd-ryzen-5-rtx3050-ram-ssd-a14llla-pmp20000491339,Ripley
"LAPTOP ACER CHROMEBOOK SPIN 314 INTEL PENTIUM SILVER N6000 8GB RAM 128GB EMMC PANTALLA TOUCH 14"" LPDDR4X, CHROME OS",ACER,211090,https://simple.ripley.com.pe/laptop-acer-chromebook-spin-314-intel-pentium-silver-n6000-8gb-ram-128gb-emmc-pantalla-touch-14-lpddr4x-chrome-os-pmp20000106846,Ripley
LAPTOP LENOVO LEGION SLIM 5 RTX 4060 8GB RAM 16GB SSD 512GB,LENOVO,5497,https://simple.ripley.com.pe/laptop-lenovo-legion-slim-5-rtx-4060-8gb-ram-16gb-ssd-512gb-pmp20000756113,Ripley
"LAPTOP GAMER HP 15-EC1029LA RYZEN 7-4800H 8N 16H 2.9GHZ URBO 4.2GHZ 12GB RAM 512GB SSD 15"" PAVILION R7-4800H 4GB GTX1650 FHD IPS",HP,4250,https://simple.ripley.com.pe/laptop-gamer-hp-15-ec1029la-ryzen-7-4800h-8n-16h-29ghz-urbo-42ghz-12gb-ram-512gb-ssd-15-pavilion-r7-4800h-4gb-gtx1650-fhd-ips-pmp20000143869,Ripley
LAPTOP GAMER ACER PREDATOR HELIOS 16 PH16-71-71AV 16' 16:10 165HZ INTEL CORE I7 16GB RAM 1TB SSD RTX 4060 KILLER WIFI 6E,ACER,7800,https://simple.ripley.com.pe/laptop-gamer-acer-predator-helios-16-ph16-71-71av-16-1610-165hz-intel-core-i7-16gb-ram-1tb-ssd-rtx-4060-killer-wifi-6e-pmp20000490041,Ripley
"LAPTOP ASUS TUF F15 FX507ZC4-HN005W INTEL CORE I5-12500 8GB RAM 512GB SSD 15.6"" FHD 144 HZ",ASUS,3799,https://simple.ripley.com.pe/laptop-asus-tuf-f15-fx507zc4-hn005w-intel-core-i5-12500-8gb-ram-512gb-ssd-156-fhd-144-hz-pmp20000229254,Ripley
"LAPTOP HP 16GB 15.6"" 512GB SSD M.2 NVME CORE I7-1355U FULLHD SSD WINDOWS11",HP,309890,https://simple.ripley.com.pe/laptop-hp-16gb-156-512gb-ssd-m2-nvme-core-i7-1355u-fullhd-ssd-windows11-pmp20000694462,Ripley
"LAPTOP ACER CHROMEBOOK 315 15.6' INTEL CELERON N4020 4 GB LPDDR4 RAM,64 GB",ACER,1299,https://simple.ripley.com.pe/laptop-acer-chromebook-315-156-intel-celeron-n4020-4-gb-lpddr4-ram64-gb-pmp20000356470,Ripley
"LAPTOP ASUS G614JV 32GB 16"" 1TB SSD INTEL ROG STRIX G16 G614J I9-13980HX DDR5 8GB RTX4060 WUXGA 165HZ WIN11",ASUS,9870,https://simple.ripley.com.pe/laptop-asus-g614jv-32gb-16-1tb-ssd-intel-rog-strix-g16-g614j-i9-13980hx-ddr5-8gb-rtx4060-wuxga-165hz-win11-pmp20000499716,Ripley
"MACBOOK APPLE SÍ 8GB 13"" SSD AIR 2019 PLATA INTEL CORE I5 8 GB RAM 128 GB REACONDICIONADO",APPLE,2399,https://simple.ripley.com.pe/macbook-apple-si-8gb-13-ssd-air-2019-plata-intel-core-i5-8-gb-ram-128-gb-reacondicionado-pmp20000720192,Ripley
MACBOOK PRO 2023 CHIP M3 8GB RAM 512GB SSD PLATA,APPLE,6999,https://simple.ripley.com.pe/macbook-pro-2023-chip-m3-8gb-ram-512gb-ssd-plata-pmp20000072952,Ripley
"LAPTOP ACER ANV15-51-56GH 8GB 15.6"" 512GB INTEL NITRO VCOREI5-13420H FHD RTX3050-6GB WIN 11",ACER,3429,https://simple.ripley.com.pe/laptop-acer-anv15-51-56gh-8gb-156-512gb-intel-nitro-vcorei5-13420h-fhd-rtx3050-6gb-win-11-pmp20000485401,Ripley
"LAPTOP LENOVO 82YQ000CLM 16GB 13"" 1TB INTEL YOGA BOOK 9I CORE I7 SSD",LENOVO,6899,https://simple.ripley.com.pe/laptop-lenovo-82yq000clm-16gb-13-1tb-intel-yoga-book-9i-core-i7-ssd-pmp20000719166,Ripley
"LAPTOP ACER NITRO 16GB 15.6"" 512GB SSD M.2 INTEL VANVCORE I9-13900H 8GB RTX4060 RAM SSD 15.6",ACER,5950,https://simple.ripley.com.pe/laptop-acer-nitro-16gb-156-512gb-ssd-m2-intel-vanvcore-i9-13900h-8gb-rtx4060-ram-ssd-156-pmp20000578959,Ripley
"LAPTOP LENOVO 82R400ACLM 16GB 15.6"" 512GBSSD RYZEN IDEAPAD 1 15ALC7 7 5700URAM 512GB SSD FHD",LENOVO,2269,https://simple.ripley.com.pe/laptop-lenovo-82r400aclm-16gb-156-512gbssd-ryzen-ideapad-1-15alc7-7-5700uram-512gb-ssd-fhd-pmp20000732670,Ripley
"LAPTOP LENOVO IDEAPAD SLIM 3 8GB 15.6"" 512GB SSD CORE I5-12450H FULLHD",LENOVO,194890,https://simple.ripley.com.pe/laptop-lenovo-ideapad-slim-3-8gb-156-512gb-ssd-core-i5-12450h-fullhd-pmp20000584557,Ripley
"LAPTOP LENOVO IDEAPAD SLIM 5 CORE I7-13620H 16GB RAM 512GB SSD 16"" WUXGA IPS FREEDOS",LENOVO,3009,https://simple.ripley.com.pe/laptop-lenovo-ideapad-slim-5-core-i7-13620h-16gb-ram-512gb-ssd-16-wuxga-ips-freedos-pmp20000368771,Ripley
LAPTOP ASUS TUF GAMING FX507VU-LP180 16GB 1TB INTEL GEFORCE RTX™ 4050 I7-13620H RAM SSD V6GB WINDOS,ASUS,6069,https://simple.ripley.com.pe/laptop-asus-tuf-gaming-fx507vu-lp180-16gb-1tb-intel-geforce-rtxtm-4050-i7-13620h-ram-ssd-v6gb-windos-pmp20000703121,Ripley
"LAPTOP GAMER HP VICTUS 15-FA0007LA I7-12650H, RTX3050, 16GB RAM, 512GB SSD, 15.6 (8U8B8LA)",HP,4146,https://simple.ripley.com.pe/laptop-gamer-hp-victus-15-fa0007la-i7-12650h-rtx3050-16gb-ram-512gb-ssd-156-8u8b8la-pmp20000463544,Ripley
"LAPTOP DELL LATITUDE 5480 8GB RAM 256GB SSD PANTALLA TOUCH 14"" REFURBISHED",DELL,1310,https://simple.ripley.com.pe/laptop-dell-latitude-5480-8gb-ram-256gb-ssd-pantalla-touch-14-refurbished-pmp20000327384,Ripley
"LAPTOP HP 15-EG2506LA 12GB 15.6"" 512GB INTEL PAVILION CORE I7 5",HP,2999,https://simple.ripley.com.pe/laptop-hp-15-eg2506la-12gb-156-512gb-intel-pavilion-core-i7-5-pmp20000719158,Ripley
LAPTOP ASUS X1605ZA-MB292 INTEL COREI5-12500H RAM 16GB SSD 512GB 15.6” FHD LECTOR DE HUELLA,ASUS,2199,https://simple.ripley.com.pe/laptop-asus-x1605za-mb292-intel-corei5-12500h-ram-16gb-ssd-512gb-156-fhd-lector-de-huella-pmp20000598921,Ripley
"LAPTOP ASUS VIVOBOOK /16' WUXGA IPS / CORE I7-12700H, 4.70GHZ, 14 NÚCLEOS /16GB DDR4 / 512GB SSD/ FREEDOS",ASUS,2739,https://simple.ripley.com.pe/laptop-asus-vivobook-16-wuxga-ips-core-i7-12700h-470ghz-14-nucleos-16gb-ddr4-512gb-ssd-freedos-pmp20000736019,Ripley
"LAPTOP LENOVO 16GB 15.6"" 512GB INTEL IDEAPAD SLIM 3 CORE I5 12°GEN RAM SSD FHD WIN 11 15IAH8 83ER001DLM",LENOVO,206990,https://simple.ripley.com.pe/laptop-lenovo-16gb-156-512gb-intel-ideapad-slim-3-core-i5-12degreegen-ram-ssd-fhd-win-11-15iah8-83er001dlm-pmp20000605897,Ripley
"LAPTOP LENOVO LOQ 15IAX9 INTEL CORE I5 8GB 15.6"" INTEL RAM 512GB SSD FHD (83GS006WLM)",LENOVO,3430,https://simple.ripley.com.pe/laptop-lenovo-loq-15iax9-intel-core-i5-8gb-156-intel-ram-512gb-ssd-fhd-83gs006wlm-pmp20000575174,Ripley
"LAPTOP GAMER LENOVO 83DX0069LM AMD RYZEN 7 8845HS 16GB RAM 512GB SSD 15"" LOQ 512 NVDIA",LENOVO,4547,https://simple.ripley.com.pe/laptop-gamer-lenovo-83dx0069lm-amd-ryzen-7-8845hs-16gb-ram-512gb-ssd-15-loq-512-nvdia-pmp20000328621,Ripley
"LAPTOP ASUS 16GB 15.6"" 512GB AMD RYZEN TUF GAMING FA507NU-LP031 7-7735HS RAM SSD FHD RTX4050-6GB",ASUS,5799,https://simple.ripley.com.pe/laptop-asus-16gb-156-512gb-amd-ryzen-tuf-gaming-fa507nu-lp031-7-7735hs-ram-ssd-fhd-rtx4050-6gb-pmp20000605937,Ripley
LAPTOP HP FD0055LA 15- INTEL CORE I5-1235U 8GB 512GB SSD W11,HP,1999,https://simple.ripley.com.pe/laptop-hp-fd0055la-15-intel-core-i5-1235u-8gb-512gb-ssd-w11-pmp20000700169,Ripley
"'COMBO LAPTOP LENOVO V15 G4 AMN, AMD RYZEN 3-7320U 8GB RAM 256GB SSD 156 FHD WINDOWS 82YU00X4LM + IMPRESORA MULTIFUNCIONAL L3250",LENOVO,1949,https://simple.ripley.com.pe/combo-laptop-lenovo-v15-g4-amn-amd-ryzen-3-7320u-8gb-ram-256gb-ssd-156-fhd-windows-82yu00x4lm-impresora-multifuncional-l3250-pmp20000736467,Ripley
"LAPTOP ASUS VIVOBOOK X1504ZA-NJ278W 8GB 15.6"" 512GB SSD INTEL FHD CORE I5-1235U W11",ASUS,2428,https://simple.ripley.com.pe/laptop-asus-vivobook-x1504za-nj278w-8gb-156-512gb-ssd-intel-fhd-core-i5-1235u-w11-pmp20000516814,Ripley
LAPTOP LENOVO CI3 IDEAPAD SLIM 3 15IAN8 8GB RAM 512GB SSD 15.6' FHD,LENOVO,1599,https://simple.ripley.com.pe/laptop-lenovo-ci3-ideapad-slim-3-15ian8-8gb-ram-512gb-ssd-156-fhd-pmp20000438603,Ripley
"LAPTOP ACER AN515-58-54ZF 8GB 15"" 512GB SSD INTEL NITRO 5 I5-12500H RAM 4GB RTX3050 FHD 144HZ WIN 11",ACER,3400,https://simple.ripley.com.pe/laptop-acer-an515-58-54zf-8gb-15-512gb-ssd-intel-nitro-5-i5-12500h-ram-4gb-rtx3050-fhd-144hz-win-11-pmp20000712979,Ripley
"LAPTOP LENOVO 16GB 15.6"" 512GB SSD INTEL VG4 CORE I7 FULL HD",LENOVO,2799,https://simple.ripley.com.pe/laptop-lenovo-16gb-156-512gb-ssd-intel-vg4-core-i7-full-hd-pmp20000606821,Ripley
"LAPTOP GAMER ACER GAMING ANV15-51-73B9 INTEL CORE I7-13620H 512GB NVIDIA GEFORCE RTX 4050 15.6"" NITRO V",ACER,5435,https://simple.ripley.com.pe/laptop-gamer-acer-gaming-anv15-51-73b9-intel-core-i7-13620h-512gb-nvidia-geforce-rtx-4050-156-nitro-v-pmp20000259724,Ripley
LAPTOP ASUS ACER NITRO V15 ANV15-51-7353 INTEL CORE I7-13620H 16GB RAM 512GB SSD 15.6” FHD 144 HZ,ASUS,5299,https://simple.ripley.com.pe/laptop-asus-acer-nitro-v15-anv15-51-7353-intel-core-i7-13620h-16gb-ram-512gb-ssd-156-fhd-144-hz-pmp20000520327,Ripley
"LAPTOP LENOVO 3I CHROMEBOOK INTEL CELERON N4500 8GB RAM 64GB 15.6"" CHROME OS FULL HD, AZUL ABISMO",LENOVO,135190,https://simple.ripley.com.pe/laptop-lenovo-3i-chromebook-intel-celeron-n4500-8gb-ram-64gb-156-chrome-os-full-hd-azul-abismo-pmp20000106851,Ripley
LAPTOP ASUS G614JV-AS74 ROG STRIX G16 (2024) 16' FHD 165HZ I7 RTX 4060 16GB DDR5 1TB SSD,ASUS,8090,https://simple.ripley.com.pe/laptop-asus-g614jv-as74-rog-strix-g16-2024-16-fhd-165hz-i7-rtx-4060-16gb-ddr5-1tb-ssd-pmp20000490011,Ripley
LAPTOP GAMER ASUS TUF GAMING GEFORCE RTX4050 F15 2023,ASUS,659885,https://simple.ripley.com.pe/laptop-gamer-asus-tuf-gaming-geforce-rtx4050-f15-2023-pmp20000231124,Ripley
"LAPTOP ASUS X1605ZA-MB292 16GB 15.6"" 512GB SSD INTEL 16.0' WUXGA LED IPS CORE I5-12500H HASTA 4.5GHZ FREEDOS",ASUS,2222,https://simple.ripley.com.pe/laptop-asus-x1605za-mb292-16gb-156-512gb-ssd-intel-160-wuxga-led-ips-core-i5-12500h-hasta-45ghz-freedos-pmp20000553958,Ripley
"MACBOOK APPLE SÍ 32GB 16"" SSD PRO GRIS 2019 INTEL CORE I9 32 GB RAM 512 GB REACONDICIONADO",APPLE,4499,https://simple.ripley.com.pe/macbook-apple-si-32gb-16-ssd-pro-gris-2019-intel-core-i9-32-gb-ram-512-gb-reacondicionado-pmp20000720046,Ripley
"MACBOOK APPLE AIR M3 13” 8GB 256GB TECLADO INGLES 16GB 13"" 256GB SSD AIR M3 TECLADO INGLES SILVER",APPLE,5099,https://simple.ripley.com.pe/macbook-apple-air-m3-13-8gb-256gb-teclado-ingles-16gb-13-256gb-ssd-air-m3-teclado-ingles-silver-pmp20000580126,Ripley
"LAPTOP HP VICTUS 15-FA0007LA I7-12650H 16GB RAM 512GB SSD T.VIDEO RTX 3050 4GB 15.6"" FHD WINDOWS 11",HP,4119,https://simple.ripley.com.pe/laptop-hp-victus-15-fa0007la-i7-12650h-16gb-ram-512gb-ssd-tvideo-rtx-3050-4gb-156-fhd-windows-11-pmp20000691672,Ripley
LAPTOP HP PAVILION 15-EH3002LA AMD RYZEN 7-7730U 16GB RAM 512GB SSD 15.6” FHD,HP,3149,https://simple.ripley.com.pe/laptop-hp-pavilion-15-eh3002la-amd-ryzen-7-7730u-16gb-ram-512gb-ssd-156-fhd-pmp20000712007,Ripley
"LAPTOP HAIER 8GB 15.6"" 256GB INTEL Y15TI5 CORE I5-1135G7 SSD FREEDOS 1LGF0000326",HAIER,149990,https://simple.ripley.com.pe/laptop-haier-8gb-156-256gb-intel-y15ti5-core-i5-1135g7-ssd-freedos-1lgf0000326-pmp20000605900,Ripley
"LAPTOP HP 15-FB2002LA 8GB 15"" 512GB AMD RYZEN VICTUS GAMING 5   SSD",HP,3049,https://simple.ripley.com.pe/laptop-hp-15-fb2002la-8gb-15-512gb-amd-ryzen-victus-gaming-5-ssd-pmp20000564805,Ripley
"LAPTOP HP INTEL QUAD-CORE N4120 8GB RAM 64GB EMMC + 128GB MICRO SD 14"" ULTRALIGERA, HDMI, WIFI, USB-A Y C, WIN 11 S",HP,142490,https://simple.ripley.com.pe/laptop-hp-intel-quad-core-n4120-8gb-ram-64gb-emmc-128gb-micro-sd-14-ultraligera-hdmi-wifi-usb-a-y-c-win-11-s-pmp20000106860,Ripley
"LAPTOP ASUS TUF A15 FA506NC RYZEN 5-7535H 6N 12H 3.3GHZ TURBO 4.55GHZ 8GB RAM 512GB SSD RTX3050 15"" DDR5 GB FHD IPS 144HZ WIN11",ASUS,3550,https://simple.ripley.com.pe/laptop-asus-tuf-a15-fa506nc-ryzen-5-7535h-6n-12h-33ghz-turbo-455ghz-8gb-ram-512gb-ssd-rtx3050-15-ddr5-gb-fhd-ips-144hz-win11-pmp20000400211,Ripley
"LAPTOP ACER ASPIRE 3 SPIN 14 INTEL CORE I3-N305 8GB RAM 128GB SSD PANTALLA TOUCH 14"", GRÁFICOS UHD, LPDDR5, A3SP14-31PT-37NV",ACER,199490,https://simple.ripley.com.pe/laptop-acer-aspire-3-spin-14-intel-core-i3-n305-8gb-ram-128gb-ssd-pantalla-touch-14-graficos-uhd-lpddr5-a3sp14-31pt-37nv-pmp20000106845,Ripley
LAPTOP ASUS VIVOBOOK 16 X1605ZA-MB714W INTEL CORE I7-12700H 16GB RAM 512GB SSD 16' WUXGA WINDOWS 11,ASUS,294990,https://simple.ripley.com.pe/laptop-asus-vivobook-16-x1605za-mb714w-intel-core-i7-12700h-16gb-ram-512gb-ssd-16-wuxga-windows-11-pmp20000760974,Ripley
LAPTOP LENOVO V15 15.6' CI3-1215U 16GB/DDR4 512GB/SSD USB-C RJ45 ESPAÑOL,LENOVO,1697,https://simple.ripley.com.pe/laptop-lenovo-v15-156-ci3-1215u-16gbddr4-512gbssd-usb-c-rj45-espanol-pmp20000737927,Ripley
"MACBOOK APPLE MACBOOK PRO A1278 8GB 13"" 750GB HDD PRO 2012 A1278 I5 REACONDICIONADO",APPLE,2200,https://simple.ripley.com.pe/macbook-apple-macbook-pro-a1278-8gb-13-750gb-hdd-pro-2012-a1278-i5-reacondicionado-pmp20000490035,Ripley
LAPTOP ACER A315-24PT-R85K AMD RYZEN 5 7520U 8GB RAM 512GB SSD PANTALLA TOUCH 15.6' FHD WIN 11,ACER,2049,https://simple.ripley.com.pe/laptop-acer-a315-24pt-r85k-amd-ryzen-5-7520u-8gb-ram-512gb-ssd-pantalla-touch-156-fhd-win-11-pmp20000438746,Ripley
"LAPTOP MSI KATANA 16GB 15.6"" 512GB SSD INTEL B12VFK CORE I7-12650H 8GB RTX4060 RAM 15-6",MSI,5685,https://simple.ripley.com.pe/laptop-msi-katana-16gb-156-512gb-ssd-intel-b12vfk-core-i7-12650h-8gb-rtx4060-ram-15-6-pmp20000579132,Ripley
"MACBOOK APPLE AIR M3 13” 8GB 256GB TECLADO INGLES 16GB 13"" 256GB SSD AIR M3 TECLADO INGLES STARLIGTH",APPLE,5099,https://simple.ripley.com.pe/macbook-apple-air-m3-13-8gb-256gb-teclado-ingles-16gb-13-256gb-ssd-air-m3-teclado-ingles-starligth-pmp20000580119,Ripley
"LAPTOP LENOVO IDEAPAD SLIM 3 15IAH8 - 83ER001DLM I5-12450 16GB RAM 512GB SSD 15.6"" FHD/ WIND",LENOVO,2009,https://simple.ripley.com.pe/laptop-lenovo-ideapad-slim-3-15iah8-83er001dlm-i5-12450-16gb-ram-512gb-ssd-156-fhd-wind-pmp20000156969,Ripley
LAPTOP US-HP SPECTRE2-15-GRAY HP VICTUS - GAMER 15.6' 144HZ RYZEN 5 RTX 4050 16GB RAM 1TB SSD,US-HP SPECTRE2-15-GRAY,4669,https://simple.ripley.com.pe/laptop-us-hp-spectre2-15-gray-hp-victus-gamer-156-144hz-ryzen-5-rtx-4050-16gb-ram-1tb-ssd-pmp20000490058,Ripley
LAPTOP ASUS VIVOBOOK 16 M1605YA-MB136W 16.1' AMD RYZEN 7 (7000 SERIES) 8GB 512GB SSD,ASUS,2899,https://simple.ripley.com.pe/laptop-asus-vivobook-16-m1605ya-mb136w-161-amd-ryzen-7-7000-series-8gb-512gb-ssd-pmp20000775755,Ripley
"LAPTOP ASUS X1605VA-MB195 INTEL CORE I9-13900H 16GB RAM 1TB SSD 16"" WUXGA, REEDOS",ASUS,4030,https://simple.ripley.com.pe/laptop-asus-x1605va-mb195-intel-core-i9-13900h-16gb-ram-1tb-ssd-16-wuxga-reedos-pmp20000368770,Ripley
